"Fecha","Random Int","Boolean"
"08/10/2022","7862","False"
"08/10/2022","6087","True"
"08/10/2022","4282","True"
"08/10/2022","9526","True"
"08/10/2022","2217","False"
"08/10/2022","1228","False"
"08/10/2022","5930","True"
"08/10/2022","6129","True"
"08/10/2022","8302","False"
"08/10/2022","4516","False"
"08/10/2022","9243","True"
"08/10/2022","9217","True"
"08/10/2022","5524","True"
"08/10/2022","3454","True"
"08/10/2022","9949","True"
"08/10/2022","6827","True"
"08/10/2022","8880","False"
"08/10/2022","3189","True"
"08/10/2022","1044","False"
"08/10/2022","8220","True"
"08/10/2022","7267","True"
"08/10/2022","6395","False"
"08/10/2022","345","True"
"08/10/2022","6757","True"
"08/10/2022","6595","False"
"08/10/2022","4379","False"
"08/10/2022","5804","True"
"08/10/2022","9775","True"
"08/10/2022","4275","False"
"08/10/2022","1595","False"
"08/10/2022","6450","False"
"08/10/2022","8937","True"
"08/10/2022","4204","False"
"08/10/2022","8331","True"
"08/10/2022","9313","True"
"08/10/2022","7048","True"
"08/10/2022","3835","True"
"08/10/2022","8762","True"
"08/10/2022","5171","True"
"08/10/2022","9788","False"
"08/10/2022","7444","True"
"08/10/2022","4124","True"
"08/10/2022","8483","False"
"08/10/2022","3372","True"
"08/10/2022","2187","False"
"08/10/2022","3212","False"
"08/10/2022","9345","False"
"08/10/2022","1581","False"
"08/10/2022","6052","True"
"08/10/2022","4948","False"
"08/10/2022","7841","True"
"08/10/2022","8163","True"
"08/10/2022","9309","True"
"08/10/2022","229","False"
"08/10/2022","3619","True"
"08/10/2022","3064","False"
"08/10/2022","3560","True"
"08/10/2022","2795","False"
"08/10/2022","6060","False"
"08/10/2022","3489","True"
"08/10/2022","4985","False"
"08/10/2022","1334","True"
"08/10/2022","2881","False"
"08/10/2022","3236","True"
"08/10/2022","892","False"
"08/10/2022","7560","False"
"08/10/2022","7529","False"
"08/10/2022","6315","True"
"08/10/2022","1169","False"
"08/10/2022","7475","False"
"08/10/2022","8220","False"
"08/10/2022","3298","True"
"08/10/2022","8741","False"
"08/10/2022","5562","False"
"08/10/2022","3962","False"
"08/10/2022","1403","True"
"08/10/2022","5634","True"
"08/10/2022","4123","False"
"08/10/2022","5433","False"
"08/10/2022","1762","False"
"08/10/2022","3742","True"
"08/10/2022","2479","False"
"08/10/2022","1046","True"
"08/10/2022","9878","False"
"08/10/2022","1912","False"
"08/10/2022","3291","False"
"08/10/2022","1066","True"
"08/10/2022","7723","True"
"08/10/2022","3429","False"
"08/10/2022","5687","True"
"08/10/2022","5128","False"
"08/10/2022","8464","True"
"08/10/2022","522","False"
"08/10/2022","7460","True"
"08/10/2022","998","True"
"08/10/2022","7300","True"
"08/10/2022","4981","False"
"08/10/2022","1029","True"
"08/10/2022","4945","True"
"08/10/2022","4374","False"
"08/10/2022","6488","False"
"08/10/2022","422","True"
"08/10/2022","6559","True"
"08/10/2022","8240","False"
"08/10/2022","2765","True"
"08/10/2022","8982","True"
"08/10/2022","3382","False"
"08/10/2022","872","False"
"08/10/2022","8144","True"
"08/10/2022","37","True"
"08/10/2022","3191","False"
"08/10/2022","7677","False"
"08/10/2022","9655","False"
"08/10/2022","5253","False"
"08/10/2022","4286","False"
"08/10/2022","8497","True"
"08/10/2022","2232","False"
"08/10/2022","7904","False"
"08/10/2022","6648","False"
"08/10/2022","8073","True"
"08/10/2022","7150","True"
"08/10/2022","776","True"
"08/10/2022","9299","False"
"08/10/2022","6950","False"
"08/10/2022","282","False"
"08/10/2022","944","False"
"08/10/2022","1733","False"
"08/10/2022","6302","True"
"08/10/2022","9280","False"
"08/10/2022","6131","True"
"08/10/2022","9752","True"
"08/10/2022","2644","True"
"08/10/2022","1291","False"
"08/10/2022","9900","True"
"08/10/2022","8578","False"
"08/10/2022","917","True"
"08/10/2022","5296","True"
"08/10/2022","5375","True"
"08/10/2022","8576","False"
"08/10/2022","6921","False"
"08/10/2022","5683","True"
"08/10/2022","9751","False"
"08/10/2022","1454","False"
"08/10/2022","2568","True"
"08/10/2022","6153","True"
"08/10/2022","4288","False"
"08/10/2022","7271","False"
"08/10/2022","9933","True"
"08/10/2022","5561","True"
"08/10/2022","7039","False"
"08/10/2022","5133","False"
"08/10/2022","2589","True"
"08/10/2022","9785","False"
"08/10/2022","8028","False"
"08/10/2022","2901","False"
"08/10/2022","5183","True"
"08/10/2022","6248","True"
"08/10/2022","9106","False"
"08/10/2022","3779","False"
"08/10/2022","4752","False"
"08/10/2022","159","True"
"08/10/2022","3209","True"
"08/10/2022","134","False"
"08/10/2022","9735","False"
"08/10/2022","4116","True"
"08/10/2022","255","True"
"08/10/2022","7382","False"
"08/10/2022","5177","False"
"08/10/2022","5129","True"
"08/10/2022","9386","False"
"08/10/2022","3320","True"
"08/10/2022","5084","False"
"08/10/2022","5707","True"
"08/10/2022","9814","True"
"08/10/2022","729","True"
"08/10/2022","5416","True"
"08/10/2022","8073","False"
"08/10/2022","4955","True"
"08/10/2022","3611","False"
"08/10/2022","3694","False"
"08/10/2022","3139","True"
"08/10/2022","7122","True"
"08/10/2022","9918","False"
"08/10/2022","3692","True"
"08/10/2022","8321","False"
"08/10/2022","2469","False"
"08/10/2022","6111","False"
"08/10/2022","6197","True"
"08/10/2022","805","False"
"08/10/2022","8428","False"
"08/10/2022","1408","True"
"08/10/2022","9308","True"
"08/10/2022","5370","False"
"08/10/2022","8369","True"
"08/10/2022","2076","False"
"08/10/2022","4256","True"
"08/10/2022","8357","True"
"08/10/2022","697","False"
"08/10/2022","8607","False"
"08/10/2022","5217","True"
"08/10/2022","1894","False"
"08/10/2022","2125","False"
"08/10/2022","1146","False"
"08/10/2022","4096","False"
"08/10/2022","4982","False"
"08/10/2022","7340","False"
"08/10/2022","1004","True"
"08/10/2022","3760","True"
"08/10/2022","532","False"
"08/10/2022","9795","True"
"08/10/2022","8621","False"
"08/10/2022","5694","False"
"08/10/2022","9967","True"
"08/10/2022","852","False"
"08/10/2022","832","True"
"08/10/2022","560","True"
"08/10/2022","9479","False"
"08/10/2022","6996","True"
"08/10/2022","2769","False"
"08/10/2022","2633","False"
"08/10/2022","4553","True"
"08/10/2022","7364","True"
"08/10/2022","2279","True"
"08/10/2022","1591","True"
"08/10/2022","1853","True"
"08/10/2022","6289","True"
"08/10/2022","7180","True"
"08/10/2022","7630","False"
"08/10/2022","74","False"
"08/10/2022","8114","True"
"08/10/2022","8233","True"
"08/10/2022","8400","True"
"08/10/2022","3860","True"
"08/10/2022","3980","False"
"08/10/2022","3157","True"
"08/10/2022","8711","False"
"08/10/2022","7393","False"
"08/10/2022","2827","False"
"08/10/2022","9565","False"
"08/10/2022","6505","False"
"08/10/2022","6746","True"
"08/10/2022","1331","False"
"08/10/2022","7143","True"
"08/10/2022","1066","False"
"08/10/2022","2618","False"
"08/10/2022","7","False"
"08/10/2022","1955","True"
"08/10/2022","1942","False"
"08/10/2022","7532","False"
"08/10/2022","5192","True"
"08/10/2022","8193","True"
"08/10/2022","9559","False"
"08/10/2022","4115","False"
"08/10/2022","9154","True"
"08/10/2022","5255","True"
"08/10/2022","994","True"
"08/10/2022","3550","False"
"08/10/2022","3038","True"
"08/10/2022","478","True"
"08/10/2022","6904","True"
"08/10/2022","5807","True"
"08/10/2022","9882","False"
"08/10/2022","391","False"
"08/10/2022","8065","True"
"08/10/2022","5756","True"
"08/10/2022","7429","True"
"08/10/2022","5835","False"
"08/10/2022","2509","True"
"08/10/2022","1757","True"
"08/10/2022","2961","True"
"08/10/2022","8804","False"
"08/10/2022","6737","False"
"08/10/2022","5838","False"
"08/10/2022","4878","False"
"08/10/2022","1351","True"
"08/10/2022","6976","False"
"08/10/2022","7050","False"
"08/10/2022","8263","False"
"08/10/2022","9427","False"
"08/10/2022","8973","True"
"08/10/2022","2115","False"
"08/10/2022","4134","False"
"08/10/2022","6986","False"
"08/10/2022","7273","True"
"08/10/2022","9956","False"
"08/10/2022","4636","True"
"08/10/2022","8213","False"
"08/10/2022","7499","False"
"08/10/2022","9220","True"
"08/10/2022","8882","True"
"08/10/2022","8241","False"
"08/10/2022","7566","True"
"08/10/2022","386","True"
"08/10/2022","6678","False"
"08/10/2022","5184","True"
"08/10/2022","6342","True"
"08/10/2022","6574","False"
"08/10/2022","9855","True"
"08/10/2022","8859","True"
"08/10/2022","714","False"
"08/10/2022","9636","False"
"08/10/2022","3434","False"
"08/10/2022","4034","False"
"08/10/2022","4534","False"
"08/10/2022","653","False"
"08/10/2022","1358","True"
"08/10/2022","8565","True"
"08/10/2022","5435","True"
"08/10/2022","6419","True"
"08/10/2022","4003","False"
"08/10/2022","9263","False"
"08/10/2022","7979","True"
"08/10/2022","6035","False"
"08/10/2022","7211","True"
"08/10/2022","851","False"
"08/10/2022","4125","True"
"08/10/2022","4188","False"
"08/10/2022","5060","True"
"08/10/2022","5855","True"
"08/10/2022","4485","False"
"08/10/2022","247","True"
"08/10/2022","1101","False"
"08/10/2022","5792","False"
"08/10/2022","6351","False"
"08/10/2022","4747","False"
"08/10/2022","5294","True"
"08/10/2022","6491","False"
"08/10/2022","6963","True"
"08/10/2022","7391","False"
"08/10/2022","6354","False"
"08/10/2022","2910","False"
"08/10/2022","3002","True"
"08/10/2022","3150","False"
"08/10/2022","1757","True"
"08/10/2022","1302","True"
"08/10/2022","9782","True"
"08/10/2022","5570","False"
"08/10/2022","111","True"
"08/10/2022","9067","True"
"08/10/2022","6109","True"
"08/10/2022","8893","False"
"08/10/2022","3129","True"
"08/10/2022","5163","True"
"08/10/2022","3300","True"
"08/10/2022","3088","True"
"08/10/2022","6931","True"
"08/10/2022","6405","True"
"08/10/2022","9322","False"
"08/10/2022","8390","True"
"08/10/2022","4897","False"
"08/10/2022","7525","False"
"08/10/2022","1545","False"
"08/10/2022","8457","True"
"08/10/2022","6799","False"
"08/10/2022","5324","True"
"08/10/2022","4060","True"
"08/10/2022","3741","False"
"08/10/2022","1446","True"
"08/10/2022","9786","False"
"08/10/2022","8073","True"
"08/10/2022","9176","True"
"08/10/2022","2550","False"
"08/10/2022","7493","True"
"08/10/2022","6316","True"
"08/10/2022","2787","True"
"08/10/2022","67","False"
"08/10/2022","5199","True"
"08/10/2022","4982","True"
"08/10/2022","4314","False"
"08/10/2022","1708","False"
"08/10/2022","3910","False"
"08/10/2022","9134","True"
"08/10/2022","5461","False"
"08/10/2022","1877","False"
"08/10/2022","6325","True"
"08/10/2022","92","True"
"08/10/2022","5870","False"
"08/10/2022","7739","False"
"08/10/2022","2990","True"
"08/10/2022","5745","False"
"08/10/2022","1415","True"
"08/10/2022","4656","True"
"08/10/2022","5016","True"
"08/10/2022","7292","False"
"08/10/2022","3928","True"
"08/10/2022","5718","False"
"08/10/2022","3703","True"
"08/10/2022","8368","True"
"08/10/2022","3948","False"
"08/10/2022","2591","False"
"08/10/2022","9946","False"
"08/10/2022","5046","False"
"08/10/2022","603","True"
"08/10/2022","7410","False"
"08/10/2022","8741","False"
"08/10/2022","7677","False"
"08/10/2022","5220","False"
"08/10/2022","7945","True"
"08/10/2022","6676","True"
"08/10/2022","8065","False"
"08/10/2022","7770","False"
"08/10/2022","765","True"
"08/10/2022","2731","True"
"08/10/2022","7929","False"
"08/10/2022","7748","False"
"08/10/2022","9628","False"
"08/10/2022","5260","False"
"08/10/2022","7149","True"
"08/10/2022","3586","False"
"08/10/2022","8824","True"
"08/10/2022","486","False"
"08/10/2022","2760","True"
"08/10/2022","7205","True"
"08/10/2022","3693","True"
"08/10/2022","387","False"
"08/10/2022","2180","False"
"08/10/2022","2803","True"
"08/10/2022","3049","True"
"08/10/2022","291","True"
"08/10/2022","6640","True"
"08/10/2022","1492","False"
"08/10/2022","738","False"
"08/10/2022","9067","True"
"08/10/2022","3295","True"
"08/10/2022","5864","False"
"08/10/2022","6052","True"
"08/10/2022","7232","True"
"08/10/2022","6998","True"
"08/10/2022","1112","True"
"08/10/2022","5226","True"
"08/10/2022","853","False"
"08/10/2022","5208","False"
"08/10/2022","1792","False"
"08/10/2022","8752","True"
"08/10/2022","1566","False"
"08/10/2022","2006","True"
"08/10/2022","5827","True"
"08/10/2022","1720","True"
"08/10/2022","5601","True"
"08/10/2022","9707","False"
"08/10/2022","9870","False"
"08/10/2022","6937","True"
"08/10/2022","7122","False"
"08/10/2022","9029","False"
"08/10/2022","2603","False"
"08/10/2022","3026","True"
"08/10/2022","3773","True"
"08/10/2022","1309","True"
"08/10/2022","5104","True"
"08/10/2022","2246","True"
"08/10/2022","4750","True"
"08/10/2022","8739","True"
"08/10/2022","9849","True"
"08/10/2022","5258","True"
"08/10/2022","4274","False"
"08/10/2022","1085","True"
"08/10/2022","2483","True"
"08/10/2022","2559","False"
"08/10/2022","5802","False"
"08/10/2022","9895","True"
"08/10/2022","2939","True"
"08/10/2022","4814","False"
"08/10/2022","4833","True"
"08/10/2022","3639","False"
"08/10/2022","5020","True"
"08/10/2022","6809","True"
"08/10/2022","659","False"
"08/10/2022","9784","True"
"08/10/2022","6032","False"
"08/10/2022","2261","False"
"08/10/2022","9919","True"
"08/10/2022","2262","True"
"08/10/2022","587","False"
"08/10/2022","9198","True"
"08/10/2022","7291","True"
"08/10/2022","5325","True"
"08/10/2022","5166","False"
"08/10/2022","8144","True"
"08/10/2022","1199","False"
"08/10/2022","7243","True"
"08/10/2022","2540","True"
"08/10/2022","7837","True"
"08/10/2022","4858","True"
"08/10/2022","9843","True"
"08/10/2022","7662","False"
"08/10/2022","5699","True"
"08/10/2022","5535","False"
"08/10/2022","2347","False"
"08/10/2022","9126","True"
"08/10/2022","2793","False"
"08/10/2022","7353","True"
"08/10/2022","501","False"
"08/10/2022","2794","True"
"08/10/2022","5488","False"
"08/10/2022","5515","True"
"08/10/2022","4458","True"
"08/10/2022","6689","False"
"08/10/2022","8556","True"
"08/10/2022","2276","False"
"08/10/2022","1401","True"
"08/10/2022","8767","False"
"08/10/2022","6942","True"
"08/10/2022","7531","True"
"08/10/2022","1382","True"
"08/10/2022","1658","False"
"08/10/2022","5912","False"
"08/10/2022","9361","True"
"08/10/2022","7343","True"
"08/10/2022","977","True"
"08/10/2022","1824","False"
"08/10/2022","2392","False"
"08/10/2022","2816","True"
"08/10/2022","6325","True"
"08/10/2022","8238","False"
"08/10/2022","4324","True"
"08/10/2022","3254","True"
"08/10/2022","6553","True"
"08/10/2022","4598","True"
"08/10/2022","3472","True"
"08/10/2022","9487","False"
"08/10/2022","3415","True"
"08/10/2022","7207","False"
"08/10/2022","2670","False"
"08/10/2022","4278","False"
"08/10/2022","200","False"
"08/10/2022","4723","False"
"08/10/2022","7406","True"
"08/10/2022","5442","True"
"08/10/2022","4443","False"
"08/10/2022","2909","False"
"08/10/2022","8518","True"
"08/10/2022","1529","True"
"08/10/2022","6326","False"
"08/10/2022","5850","True"
"08/10/2022","2318","True"
"08/10/2022","8516","True"
"08/10/2022","6860","True"
"08/10/2022","3382","True"
"08/10/2022","3486","False"
"08/10/2022","8515","True"
"08/10/2022","2456","True"
"08/10/2022","6940","False"
"08/10/2022","8592","False"
"08/10/2022","3954","True"
"08/10/2022","4987","False"
"08/10/2022","8565","False"
"08/10/2022","596","True"
"08/10/2022","3215","False"
"08/10/2022","8936","False"
"08/10/2022","295","False"
"08/10/2022","7175","True"
"08/10/2022","6203","False"
"08/10/2022","9741","True"
"08/10/2022","3655","True"
"08/10/2022","8233","False"
"08/10/2022","827","False"
"08/10/2022","9929","True"
"08/10/2022","1498","True"
"08/10/2022","434","False"
"08/10/2022","3864","False"
"08/10/2022","2148","True"
"08/10/2022","6887","False"
"08/10/2022","9134","False"
"08/10/2022","2182","True"
"08/10/2022","697","True"
"08/10/2022","6279","True"
"08/10/2022","534","False"
"08/10/2022","2812","True"
"08/10/2022","5648","False"
"08/10/2022","6720","False"
"08/10/2022","9423","False"
"08/10/2022","2818","False"
"08/10/2022","6175","False"
"08/10/2022","9278","False"
"08/10/2022","366","False"
"08/10/2022","2478","True"
"08/10/2022","2182","False"
"08/10/2022","3447","False"
"08/10/2022","2673","True"
"08/10/2022","7716","False"
"08/10/2022","5829","True"
"08/10/2022","9740","True"
"08/10/2022","2015","True"
"08/10/2022","292","True"
"08/10/2022","7074","True"
"08/10/2022","209","True"
"08/10/2022","4026","True"
"08/10/2022","6705","True"
"08/10/2022","9807","False"
"08/10/2022","9108","True"
"08/10/2022","7759","True"
"08/10/2022","9298","False"
"08/10/2022","7704","False"
"08/10/2022","8429","False"
"08/10/2022","9331","False"
"08/10/2022","5533","False"
"08/10/2022","1381","False"
"08/10/2022","5542","False"
"08/10/2022","8616","False"
"08/10/2022","3923","False"
"08/10/2022","964","False"
"08/10/2022","2657","False"
"08/10/2022","4339","True"
"08/10/2022","7590","False"
"08/10/2022","671","True"
"08/10/2022","346","True"
"08/10/2022","5422","True"
"08/10/2022","8921","True"
"08/10/2022","4506","False"
"08/10/2022","9835","False"
"08/10/2022","8925","True"
"08/10/2022","1312","False"
"08/10/2022","4667","True"
"08/10/2022","1313","False"
"08/10/2022","7453","False"
"08/10/2022","6469","False"
"08/10/2022","6779","True"
"08/10/2022","7966","True"
"08/10/2022","1355","False"
"08/10/2022","8236","False"
"08/10/2022","8532","True"
"08/10/2022","7976","False"
"08/10/2022","3588","True"
"08/10/2022","6439","False"
"08/10/2022","856","True"
"08/10/2022","9205","False"
"08/10/2022","7590","True"
"08/10/2022","6721","False"
"08/10/2022","3199","False"
"08/10/2022","3785","False"
"08/10/2022","1005","False"
"08/10/2022","4826","False"
"08/10/2022","7047","True"
"08/10/2022","2362","True"
"08/10/2022","630","True"
"08/10/2022","6341","True"
"08/10/2022","4255","False"
"08/10/2022","189","True"
"08/10/2022","6417","False"
"08/10/2022","5342","True"
"08/10/2022","9307","True"
"08/10/2022","9821","False"
"08/10/2022","4896","False"
"08/10/2022","7935","True"
"08/10/2022","7114","False"
"08/10/2022","7632","False"
"08/10/2022","4857","True"
"08/10/2022","9175","True"
"08/10/2022","425","True"
"08/10/2022","3866","True"
"08/10/2022","655","True"
"08/10/2022","4319","False"
"08/10/2022","3483","False"
"08/10/2022","8471","False"
"08/10/2022","985","True"
"08/10/2022","7913","True"
"08/10/2022","1008","False"
"08/10/2022","7428","False"
"08/10/2022","3473","False"
"08/10/2022","6670","True"
"08/10/2022","4110","True"
"08/10/2022","6802","True"
"08/10/2022","7948","True"
"08/10/2022","4630","False"
"08/10/2022","7251","True"
"08/10/2022","4248","False"
"08/10/2022","3725","False"
"08/10/2022","1568","True"
"08/10/2022","2826","True"
"08/10/2022","198","False"
"08/10/2022","8776","False"
"08/10/2022","8135","False"
"08/10/2022","2500","False"
"08/10/2022","3444","True"
"08/10/2022","1124","False"
"08/10/2022","3703","True"
"08/10/2022","6875","True"
"08/10/2022","8365","True"
"08/10/2022","5311","False"
"08/10/2022","5390","True"
"08/10/2022","7601","False"
"08/10/2022","3500","False"
"08/10/2022","9306","True"
"08/10/2022","9248","False"
"08/10/2022","8534","True"
"08/10/2022","3714","False"
"08/10/2022","9683","True"
"08/10/2022","7086","True"
"08/10/2022","5036","True"
"08/10/2022","669","True"
"08/10/2022","5444","True"
"08/10/2022","4898","True"
"08/10/2022","3020","True"
"08/10/2022","8841","False"
"08/10/2022","3319","False"
"08/10/2022","1389","False"
"08/10/2022","1851","True"
"08/10/2022","6789","False"
"08/10/2022","9906","True"
"08/10/2022","7561","False"
"08/10/2022","7686","True"
"08/10/2022","5927","False"
"08/10/2022","8497","True"
"08/10/2022","843","True"
"08/10/2022","6376","True"
"08/10/2022","1506","True"
"08/10/2022","946","True"
"08/10/2022","9734","False"
"08/10/2022","7510","True"
"08/10/2022","3045","True"
"08/10/2022","7430","True"
"08/10/2022","7446","True"
"08/10/2022","3726","False"
"08/10/2022","3926","True"
"08/10/2022","9444","False"
"08/10/2022","5520","True"
"08/10/2022","1867","False"
"08/10/2022","2392","False"
"08/10/2022","3901","False"
"08/10/2022","881","True"
"08/10/2022","5100","False"
"08/10/2022","8666","False"
"08/10/2022","8673","False"
"08/10/2022","2328","True"
"08/10/2022","7595","False"
"08/10/2022","5422","True"
"08/10/2022","2428","True"
"08/10/2022","4917","False"
"08/10/2022","5862","True"
"08/10/2022","1328","True"
"08/10/2022","4118","True"
"08/10/2022","3226","True"
"08/10/2022","3350","False"
"08/10/2022","9902","True"
"08/10/2022","9969","True"
"08/10/2022","6972","False"
"08/10/2022","7414","False"
"08/10/2022","8386","False"
"08/10/2022","8321","True"
"08/10/2022","4961","False"
"08/10/2022","244","False"
"08/10/2022","3883","True"
"08/10/2022","5171","False"
"08/10/2022","5841","False"
"08/10/2022","7861","True"
"08/10/2022","6480","False"
"08/10/2022","5775","False"
"08/10/2022","6645","True"
"08/10/2022","3781","False"
"08/10/2022","1574","True"
"08/10/2022","153","False"
"08/10/2022","2588","False"
"08/10/2022","6456","False"
"08/10/2022","6138","True"
"08/10/2022","2854","True"
"08/10/2022","4104","False"
"08/10/2022","2075","True"
"08/10/2022","6146","True"
"08/10/2022","9832","False"
"08/10/2022","9598","True"
"08/10/2022","6847","False"
"08/10/2022","4896","False"
"08/10/2022","7780","True"
"08/10/2022","4885","True"
"08/10/2022","5358","True"
"08/10/2022","4437","True"
"08/10/2022","3783","False"
"08/10/2022","2800","True"
"08/10/2022","4101","True"
"08/10/2022","4846","False"
"08/10/2022","5630","False"
"08/10/2022","8942","False"
"08/10/2022","1784","True"
"08/10/2022","8575","True"
"08/10/2022","5645","True"
"08/10/2022","2050","True"
"08/10/2022","524","True"
"08/10/2022","9587","True"
"08/10/2022","3385","True"
"08/10/2022","9967","False"
"08/10/2022","4511","True"
"08/10/2022","9520","False"
"08/10/2022","5059","True"
"08/10/2022","4678","True"
"08/10/2022","5269","True"
"08/10/2022","5597","False"
"08/10/2022","14","True"
"08/10/2022","2401","False"
"08/10/2022","5083","False"
"08/10/2022","7512","False"
"08/10/2022","7149","True"
"08/10/2022","7200","True"
"08/10/2022","2731","True"
"08/10/2022","3018","True"
"08/10/2022","6599","False"
"08/10/2022","9102","False"
"08/10/2022","8089","False"
"08/10/2022","4441","True"
"08/10/2022","4544","False"
"08/10/2022","193","False"
"08/10/2022","4733","True"
"08/10/2022","852","True"
"08/10/2022","1500","False"
"08/10/2022","4673","False"
"08/10/2022","2125","True"
"08/10/2022","3122","True"
"08/10/2022","6932","True"
"08/10/2022","1337","True"
"08/10/2022","1500","False"
"08/10/2022","1576","False"
"08/10/2022","5555","True"
"08/10/2022","9467","True"
"08/10/2022","2035","True"
"08/10/2022","8494","True"
"08/10/2022","3161","False"
"08/10/2022","1615","True"
"08/10/2022","6424","True"
"08/10/2022","163","True"
"08/10/2022","2328","True"
"08/10/2022","9240","False"
"08/10/2022","7442","True"
"08/10/2022","5725","True"
"08/10/2022","873","False"
"08/10/2022","9687","False"
"08/10/2022","9613","True"
"08/10/2022","2529","False"
"08/10/2022","8383","True"
"08/10/2022","5482","True"
"08/10/2022","2573","True"
"08/10/2022","236","True"
"08/10/2022","8684","True"
"08/10/2022","9416","True"
"08/10/2022","5238","False"
"08/10/2022","8381","True"
"08/10/2022","8607","False"
"08/10/2022","1401","False"
"08/10/2022","2370","True"
"08/10/2022","4637","False"
"08/10/2022","5891","False"
"08/10/2022","5567","False"
"08/10/2022","7657","True"
"08/10/2022","3491","True"
"08/10/2022","1573","False"
"08/10/2022","8581","False"
"08/10/2022","9888","False"
"08/10/2022","7577","True"
"08/10/2022","4734","False"
"08/10/2022","2667","False"
"08/10/2022","1342","False"
"08/10/2022","6373","True"
"08/10/2022","9931","False"
"08/10/2022","9297","False"
"08/10/2022","9986","False"
"08/10/2022","9508","True"
"08/10/2022","183","False"
"08/10/2022","2031","False"
"08/10/2022","9581","True"
"08/10/2022","4385","False"
"08/10/2022","851","True"
"08/10/2022","9493","True"
"08/10/2022","4305","True"
"08/10/2022","366","False"
"08/10/2022","2273","False"
"08/10/2022","1944","True"
"08/10/2022","6982","True"
"08/10/2022","4234","True"
"08/10/2022","1497","False"
"08/10/2022","7435","False"
"08/10/2022","2535","False"
"08/10/2022","4160","True"
"08/10/2022","5973","False"
"08/10/2022","6022","False"
"08/10/2022","754","True"
"08/10/2022","1905","False"
"08/10/2022","4544","False"
"08/10/2022","3013","True"
"08/10/2022","4974","False"
"08/10/2022","5480","True"
"08/10/2022","3598","True"
"08/10/2022","4722","False"
"08/10/2022","5788","True"
"08/10/2022","6997","True"
"08/10/2022","8729","True"
"08/10/2022","2717","True"
"08/10/2022","1369","True"
"08/10/2022","2921","False"
"08/10/2022","4755","False"
"08/10/2022","5024","False"
"08/10/2022","8520","True"
"08/10/2022","6478","True"
"08/10/2022","9449","True"
"08/10/2022","5277","True"
"08/10/2022","1052","True"
"08/10/2022","4412","False"
"08/10/2022","8835","False"
"08/10/2022","3279","True"
"08/10/2022","4584","False"
"08/10/2022","2849","False"
"08/10/2022","4392","False"
"08/10/2022","2961","True"
"08/10/2022","9368","False"
"08/10/2022","9469","False"
"08/10/2022","5036","True"
"08/10/2022","6211","False"
"08/10/2022","5256","False"
"08/10/2022","1729","True"
"08/10/2022","9206","True"
"08/10/2022","3542","True"
"08/10/2022","5382","True"
"08/10/2022","3357","False"
"08/10/2022","4932","True"
"08/10/2022","5095","False"
"08/10/2022","7689","False"
"08/10/2022","3845","True"
"08/10/2022","8214","False"
"08/10/2022","7929","False"
"08/10/2022","5883","False"
"08/10/2022","8166","False"
"08/10/2022","2579","True"
"08/10/2022","8094","False"
"08/10/2022","3928","False"
"08/10/2022","6444","False"
"08/10/2022","5161","False"
"08/10/2022","8458","True"
"08/10/2022","675","False"
"08/10/2022","5803","False"
"08/10/2022","7156","False"
"08/10/2022","5756","True"
"08/10/2022","3728","True"
"08/10/2022","9116","False"
"08/10/2022","9004","False"
"08/10/2022","2852","False"
"08/10/2022","4157","False"
"08/10/2022","7896","True"
"08/10/2022","3152","True"
"08/10/2022","4680","True"
"08/10/2022","6147","False"
"08/10/2022","9030","False"
"08/10/2022","9741","True"
"08/10/2022","8843","True"
"08/10/2022","8193","True"
"08/10/2022","7615","False"
"08/10/2022","3085","True"
"08/10/2022","4347","False"
"08/10/2022","4939","False"
"08/10/2022","587","True"
"08/10/2022","9273","False"
"08/10/2022","4455","False"
"08/10/2022","1266","False"
"08/10/2022","8403","False"
"08/10/2022","7766","True"
"08/10/2022","2113","False"
"08/10/2022","2728","True"
"08/10/2022","4481","False"
"08/10/2022","2319","True"
"08/10/2022","8959","True"
"08/10/2022","8931","False"
"08/10/2022","4627","True"
"08/10/2022","9101","True"
"08/10/2022","1362","False"
"08/10/2022","8976","False"
"08/10/2022","1185","True"
"08/10/2022","2351","False"
"08/10/2022","9482","True"
"08/10/2022","545","False"
"08/10/2022","9133","True"
"08/10/2022","425","True"
"08/10/2022","7830","False"
"08/10/2022","6742","True"
"08/10/2022","3839","False"
"08/10/2022","7586","False"
"08/10/2022","8290","False"
"08/10/2022","7296","True"
"08/10/2022","2728","False"
"08/10/2022","9388","True"
"08/10/2022","9093","False"
"08/10/2022","3219","False"
"08/10/2022","5559","True"
"08/10/2022","2006","True"
"08/10/2022","5724","True"
"08/10/2022","6519","False"
"08/10/2022","564","True"
"08/10/2022","8366","True"
"08/10/2022","2211","False"
"08/10/2022","9078","True"
"08/10/2022","6158","True"
"08/10/2022","6419","False"
"08/10/2022","3812","True"
"08/10/2022","7293","False"
"08/10/2022","448","False"
"08/10/2022","7422","True"
"08/10/2022","4543","True"
"08/10/2022","1580","False"
"08/10/2022","3283","False"
"08/10/2022","4565","True"
"08/10/2022","5539","True"
"08/10/2022","2340","True"
"08/10/2022","8052","True"
"08/10/2022","4803","True"
"08/10/2022","2726","True"
"08/10/2022","6497","True"
"08/10/2022","2965","True"
"08/10/2022","9250","True"
"08/10/2022","4776","True"
"08/10/2022","1201","False"
